NO_OF_FRAMES	3291
NO_OF_CAMERAS	10
NO_OF_MARKERS	8
FREQUENCY	100
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2022-01-28, 16:24:35.810	198772.96539480
DATA_INCLUDED	3D
MARKER_NAMES	Shoulder	Elbow	Wrist	Pointer	Thumb	Middle	Ring	Pinky
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured
Frame	Time	Shoulder X	Shoulder Y	Shoulder Z	Elbow X	Elbow Y	Elbow Z	Wrist X	Wrist Y	Wrist Z	Pointer X	Pointer Y	Pointer Z	Thumb X	Thumb Y	Thumb Z	Middle X	Middle Y	Middle Z	Ring X	Ring Y	Ring Z	Pinky X	Pinky Y	Pinky Z	
1073	10.72000	1365.059	-540.310	1311.266	1352.621	-566.270	1025.326	1598.284	-558.265	1020.200	1774.843	-557.466	1028.073	1704.345	-604.919	1054.405	1789.559	-533.271	997.140	1759.844	-493.379	1036.455	1745.153	-471.188	1007.086
1074	10.73000	1365.034	-540.277	1311.258	1352.611	-566.308	1025.319	1598.318	-558.243	1020.133	1774.983	-557.587	1027.599	1704.431	-605.003	1054.191	1790.012	-533.339	997.505	1760.104	-493.519	1036.138	1745.107	-471.115	1007.187
1075	10.74000	1365.043	-540.281	1311.311	1352.593	-566.317	1025.342	1598.288	-558.245	1020.115	1775.220	-557.799	1027.371	1704.393	-605.106	1053.983	1789.845	-532.951	997.159	1760.258	-493.533	1035.846	1745.030	-470.995	1007.204
1076	10.75000	1364.963	-540.317	1311.293	1352.580	-566.282	1025.321	1598.291	-558.301	1020.128	1775.321	-557.972	1027.039	1704.322	-605.163	1053.992	1789.840	-532.901	997.096	1760.496	-493.551	1035.672	1744.990	-470.925	1007.395
1077	10.76000	1364.934	-540.312	1311.288	1352.575	-566.372	1025.351	1598.265	-558.315	1020.111	1775.300	-558.185	1026.845	1704.268	-605.200	1053.982	1789.860	-533.062	997.089	1761.098	-493.379	1035.634	1745.064	-470.945	1007.649
1078	10.77000	1364.852	-540.365	1311.254	1352.552	-566.291	1025.303	1598.273	-558.318	1020.089	1775.235	-558.398	1026.663	1704.315	-605.245	1053.920	1789.887	-533.386	996.962	1760.777	-493.665	1035.156	1745.121	-470.983	1007.610
1079	10.78000	1364.830	-540.335	1311.258	1352.568	-566.348	1025.285	1598.266	-558.302	1020.108	1775.234	-558.561	1026.505	1704.278	-605.273	1053.985	1790.998	-534.880	997.637	1761.004	-493.633	1034.869	1745.123	-471.062	1007.538
1080	10.79000	1364.811	-540.325	1311.284	1352.595	-566.262	1025.320	1598.279	-558.345	1020.110	1775.146	-558.764	1026.242	1704.275	-605.266	1053.894	1789.660	-534.179	995.753	1761.179	-493.650	1034.389	1745.101	-471.153	1007.424
1081	10.80000	1364.804	-540.357	1311.263	1352.579	-566.277	1025.343	1598.251	-558.347	1020.100	1775.208	-558.849	1026.129	1704.280	-605.335	1053.893	1789.701	-534.429	995.244	1761.756	-493.442	1034.062	1745.145	-471.150	1007.250
1082	10.81000	1364.761	-540.373	1311.285	1352.622	-566.285	1025.311	1598.233	-558.311	1020.076	1775.256	-559.041	1025.909	1704.257	-605.417	1053.781	1789.809	-534.335	994.859	1761.922	-493.482	1033.507	1745.145	-471.274	1007.079
1083	10.82000	1364.724	-540.366	1311.279	1352.603	-566.320	1025.342	1598.246	-558.370	1020.075	1775.469	-559.434	1025.910	1704.248	-605.512	1053.692	1789.784	-534.247	994.547	1762.021	-493.400	1033.070	1745.213	-471.276	1007.102
1084	10.83000	1364.716	-540.367	1311.298	1352.596	-566.293	1025.277	1598.275	-558.318	1020.054	1775.530	-559.460	1025.814	1704.236	-605.600	1053.653	1789.835	-534.218	994.510	1762.006	-493.360	1032.737	1745.222	-471.242	1007.244
1085	10.84000	1364.668	-540.384	1311.287	1352.561	-566.342	1025.244	1598.242	-558.361	1020.033	1775.569	-559.463	1025.785	1704.159	-605.814	1053.673	1789.937	-534.044	994.598	1762.512	-492.779	1032.878	1745.224	-471.194	1007.489
1086	10.85000	1364.645	-540.401	1311.311	1352.576	-566.285	1025.326	1598.256	-558.409	1020.039	1775.625	-559.419	1025.743	1704.107	-605.920	1053.574	1790.020	-533.913	994.858	1761.890	-493.147	1032.674	1745.233	-471.130	1007.663
1087	10.86000	1364.625	-540.395	1311.294	1352.544	-566.338	1025.279	1598.240	-558.408	1020.001	1775.588	-559.398	1025.644	1704.149	-605.818	1053.422	1789.607	-533.416	994.668	1762.358	-492.747	1033.052	1745.159	-471.103	1007.737
1088	10.87000	1364.587	-540.426	1311.279	1352.568	-566.351	1025.296	1598.222	-558.374	1019.972	1775.607	-559.410	1025.652	1704.168	-605.866	1053.360	1789.684	-533.488	994.701	1762.410	-492.735	1033.046	1745.216	-471.254	1007.848
1089	10.88000	1364.557	-540.408	1311.280	1352.552	-566.291	1025.304	1598.215	-558.360	1019.997	1775.572	-559.404	1025.724	1704.192	-605.794	1053.399	1789.974	-533.869	994.737	1762.563	-492.960	1032.852	1745.278	-471.251	1007.905
1090	10.89000	1364.499	-540.414	1311.243	1352.580	-566.313	1025.303	1598.245	-558.343	1020.026	1775.572	-559.400	1025.781	1704.203	-605.769	1053.549	1790.023	-534.066	994.535	1762.767	-492.956	1032.531	1745.275	-471.335	1007.843
1091	10.90000	1364.436	-540.433	1311.299	1352.568	-566.345	1025.318	1598.216	-558.334	1020.031	1775.541	-559.416	1025.806	1704.172	-605.825	1053.429	1790.160	-534.388	994.772	1762.910	-492.852	1031.856	1745.339	-471.422	1007.822
1092	10.91000	1364.416	-540.460	1311.288	1352.597	-566.246	1025.311	1598.217	-558.382	1020.054	1775.566	-559.465	1025.797	1704.191	-605.836	1053.385	1790.285	-534.499	994.670	1763.193	-492.796	1031.369	1745.358	-471.484	1007.713
1093	10.92000	1364.385	-540.453	1311.307	1352.578	-566.306	1025.315	1598.226	-558.363	1020.055	1775.561	-559.475	1025.734	1704.161	-605.815	1053.288	1790.372	-534.522	994.504	1763.508	-492.833	1031.023	1745.407	-471.567	1007.677
1094	10.93000	1364.349	-540.434	1311.300	1352.585	-566.332	1025.267	1598.221	-558.373	1020.027	1775.573	-559.497	1025.671	1704.136	-605.899	1053.271	1791.111	-535.286	994.907	1763.633	-492.848	1030.618	1745.399	-471.584	1007.676
1095	10.94000	1364.273	-540.482	1311.295	1352.543	-566.342	1025.277	1598.230	-558.382	1020.028	1775.533	-559.515	1025.642	1704.111	-605.946	1053.286	1790.374	-534.498	994.167	1763.854	-492.778	1030.556	1745.521	-471.671	1007.752
1096	10.95000	1364.205	-540.471	1311.351	1352.554	-566.270	1025.323	1598.203	-558.366	1020.030	1775.509	-559.534	1025.612	1703.993	-606.152	1053.379	1791.182	-535.304	994.822	1763.868	-492.693	1030.341	1745.518	-471.790	1007.699
1097	10.96000	1364.192	-540.461	1311.300	1352.554	-566.304	1025.286	1598.205	-558.388	1020.064	1775.524	-559.569	1025.656	1703.937	-606.156	1053.351	1791.151	-535.349	994.635	1763.870	-492.658	1030.147	1745.567	-471.836	1007.603
1098	10.97000	1364.131	-540.498	1311.331	1352.554	-566.305	1025.285	1598.201	-558.359	1020.037	1775.548	-559.642	1025.678	1703.885	-606.212	1053.343	1790.908	-535.441	994.102	1763.952	-492.628	1029.959	1745.571	-472.040	1007.512
1099	10.98000	1364.102	-540.498	1311.311	1352.560	-566.325	1025.344	1598.214	-558.374	1020.061	1775.503	-559.641	1025.673	1703.869	-606.229	1053.388	1789.473	-534.472	992.614	1764.187	-492.589	1029.721	1745.709	-472.171	1007.476
1100	10.99000	1364.057	-540.516	1311.313	1352.587	-566.350	1025.248	1598.194	-558.385	1020.088	1775.491	-559.670	1025.703	1703.865	-606.296	1053.397	1789.331	-534.620	992.265	1764.502	-492.670	1029.511	1745.881	-472.270	1007.393
1101	11.00000	1364.010	-540.472	1311.307	1352.569	-566.306	1025.322	1598.182	-558.360	1020.077	1775.446	-559.695	1025.721	1703.825	-606.293	1053.396	1789.434	-534.849	991.951	1764.394	-492.707	1028.916	1745.902	-472.478	1007.248
1102	11.01000	1363.957	-540.494	1311.316	1352.577	-566.255	1025.351	1598.200	-558.389	1020.064	1775.443	-559.723	1025.730	1703.826	-606.277	1053.307	1789.926	-535.142	992.212	1764.478	-492.828	1028.525	1745.972	-472.476	1007.076
1103	11.02000	1363.933	-540.495	1311.283	1352.561	-566.288	1025.351	1598.185	-558.353	1020.052	1775.390	-559.721	1025.723	1703.811	-606.305	1053.266	1789.476	-534.878	991.936	1764.604	-492.559	1028.205	1745.846	-472.267	1007.157
1104	11.03000	1363.891	-540.493	1311.298	1352.579	-566.281	1025.310	1598.185	-558.433	1020.071	1775.391	-559.734	1025.757	1703.858	-606.337	1053.307	1789.467	-534.788	992.111	1764.642	-492.443	1028.070	1745.700	-472.119	1007.529
1105	11.04000	1363.830	-540.478	1311.293	1352.530	-566.256	1025.289	1598.178	-558.386	1020.057	1775.433	-559.700	1025.742	1703.874	-606.269	1053.222	1789.431	-534.618	992.435	1764.575	-492.240	1028.025	1745.604	-471.944	1007.858
1106	11.05000	1363.837	-540.520	1311.309	1352.554	-566.258	1025.319	1598.197	-558.411	1020.077	1775.466	-559.710	1025.747	1703.887	-606.267	1053.249	1789.453	-534.509	992.661	1764.491	-492.128	1028.164	1745.472	-471.909	1008.034
1107	11.06000	1363.828	-540.477	1311.285	1352.482	-566.330	1025.343	1598.206	-558.426	1020.066	1775.497	-559.750	1025.671	1703.939	-606.260	1053.265	1789.472	-534.385	992.836	1764.813	-491.694	1028.558	1745.335	-471.891	1008.261
1108	11.07000	1363.796	-540.456	1311.289	1352.502	-566.338	1025.284	1598.211	-558.423	1020.033	1775.491	-559.733	1025.654	1703.948	-606.222	1053.200	1789.539	-534.193	993.318	1764.719	-491.471	1028.806	1745.264	-471.837	1008.416
1109	11.08000	1363.771	-540.455	1311.272	1352.492	-566.318	1025.329	1598.207	-558.433	1020.034	1775.508	-559.717	1025.652	1703.947	-606.253	1053.203	1789.499	-533.820	993.702	1764.900	-491.257	1029.077	1745.262	-471.835	1008.560
1110	11.09000	1363.724	-540.473	1311.283	1352.511	-566.300	1025.325	1598.216	-558.464	1020.044	1775.504	-559.747	1025.605	1703.998	-606.211	1053.174	1790.206	-534.310	994.757	1764.961	-491.221	1028.960	1745.216	-471.848	1008.691
1111	11.10000	1363.735	-540.438	1311.287	1352.493	-566.311	1025.337	1598.212	-558.425	1020.050	1775.593	-559.801	1025.533	1704.011	-606.217	1053.184	1790.023	-534.120	994.646	1765.079	-491.014	1028.394	1745.210	-471.823	1008.814
1112	11.11000	1363.733	-540.398	1311.242	1352.510	-566.293	1025.309	1598.198	-558.438	1020.053	1775.664	-559.906	1025.417	1704.010	-606.207	1053.199	1789.961	-534.141	994.950	1765.106	-490.867	1027.763	1745.171	-471.856	1008.856
1113	11.12000	1363.734	-540.414	1311.226	1352.484	-566.285	1025.290	1598.209	-558.412	1020.064	1775.701	-560.067	1025.145	1703.982	-606.230	1053.184	1789.950	-534.140	995.409	1765.289	-490.818	1027.290	1745.372	-471.825	1009.168
1114	11.13000	1363.759	-540.417	1311.246	1352.474	-566.339	1025.361	1598.167	-558.442	1020.045	1775.848	-560.246	1024.886	1703.981	-606.212	1053.225	1789.455	-533.418	996.597	1764.443	-491.254	1026.392	1744.925	-472.102	1009.281
1115	11.14000	1363.721	-540.352	1311.219	1352.499	-566.342	1025.372	1598.205	-558.480	1020.084	1775.856	-560.538	1024.492	1703.998	-606.194	1053.238	1789.810	-532.983	999.647	1764.960	-490.640	1026.226	1744.831	-472.061	1009.443
1116	11.15000	1363.744	-540.360	1311.235	1352.527	-566.250	1025.301	1598.207	-558.490	1020.107	1775.918	-560.951	1023.966	1704.055	-606.216	1053.347	1788.963	-531.594	1004.901	1765.206	-490.301	1025.871	1744.824	-471.880	1009.769
1117	11.16000	1363.738	-540.326	1311.194	1352.484	-566.361	1025.308	1598.177	-558.517	1020.126	1775.884	-561.387	1023.354	1704.031	-606.176	1053.524	1787.482	-530.189	1013.180	1765.266	-490.111	1025.522	1744.473	-472.082	1009.969
1118	11.17000	1363.785	-540.319	1311.175	1352.501	-566.363	1025.263	1598.167	-558.547	1020.153	1776.124	-561.752	1022.780	1703.913	-606.195	1053.655	1784.984	-527.718	1023.005	1765.234	-490.070	1025.390	1744.604	-472.123	1010.496
1119	11.18000	1363.748	-540.302	1311.202	1352.484	-566.382	1025.279	1598.155	-558.570	1020.163	1776.340	-562.480	1021.719	1703.878	-606.123	1053.902	1781.248	-525.108	1032.731	1765.374	-490.079	1025.401	1744.631	-472.162	1010.799
1120	11.19000	1363.788	-540.303	1311.192	1352.464	-566.403	1025.294	1598.183	-558.587	1020.161	1776.474	-562.351	1021.188	1703.861	-606.005	1053.948	1776.501	-522.863	1041.023	1765.510	-489.992	1025.563	1743.938	-472.835	1010.695
1121	11.20000	1363.800	-540.255	1311.200	1352.491	-566.323	1025.330	1598.166	-558.524	1020.177	1776.538	-562.161	1020.750	1703.888	-605.795	1054.056	1772.115	-521.385	1047.520	1765.216	-490.144	1025.994	1743.825	-472.843	1010.756
1122	11.21000	1363.855	-540.234	1311.159	1352.493	-566.335	1025.316	1598.190	-558.487	1020.224	1776.714	-561.718	1020.310	1704.001	-605.573	1054.193	1766.879	-519.833	1052.647	1764.758	-490.303	1026.794	1744.468	-472.182	1010.919
1123	11.22000	1363.826	-540.221	1311.174	1352.482	-566.399	1025.293	1598.227	-558.406	1020.315	1776.936	-561.431	1019.666	1704.030	-605.370	1054.329	1760.665	-518.355	1058.443	1764.080	-490.660	1027.751	1744.587	-472.178	1010.688
1124	11.23000	1363.879	-540.212	1311.140	1352.475	-566.351	1025.250	1598.250	-558.320	1020.420	1777.107	-561.255	1018.940	1704.063	-605.142	1054.741	1752.683	-516.677	1064.257	1763.489	-490.560	1029.191	1744.566	-472.206	1010.358
1125	11.24000	1363.880	-540.164	1311.168	1352.507	-566.364	1025.339	1598.273	-558.186	1020.639	1777.250	-560.719	1018.498	1703.996	-604.981	1055.263	1742.182	-515.649	1069.464	1763.429	-490.493	1031.474	1744.947	-471.904	1010.040
1126	11.25000	1363.894	-540.158	1311.161	1352.530	-566.235	1025.299	1598.303	-558.057	1020.821	1777.209	-560.076	1018.152	1704.010	-604.697	1055.758	1731.749	-515.629	1073.047	1761.506	-491.382	1034.361	1745.065	-472.094	1010.098
1127	11.26000	1363.968	-539.993	1311.057	1352.510	-566.293	1025.307	1598.314	-557.949	1020.881	1777.248	-559.102	1018.244	1704.011	-604.415	1056.070	1722.197	-516.503	1074.043	1758.815	-491.753	1038.036	1744.736	-472.412	1010.043
1128	11.27000	1364.000	-539.928	1311.058	1352.512	-566.299	1025.286	1598.284	-557.900	1020.920	1777.245	-558.382	1018.238	1704.013	-604.298	1056.105	1714.270	-517.478	1074.225	1756.938	-491.879	1043.267	1745.412	-471.973	1010.714
1129	11.28000	1364.026	-539.923	1311.077	1352.511	-566.301	1025.284	1598.304	-557.887	1020.897	1777.204	-557.892	1018.439	1704.034	-604.462	1055.964	1707.930	-518.617	1073.717	1753.854	-492.423	1046.868	1745.280	-472.109	1010.932
1130	11.29000	1364.093	-539.862	1311.051	1352.494	-566.279	1025.254	1598.281	-557.899	1020.837	1777.023	-557.340	1018.565	1703.987	-604.597	1055.824	1703.391	-519.563	1072.800	1752.104	-493.447	1050.298	1745.166	-472.488	1011.257
1131	11.30000	1364.083	-539.817	1311.047	1352.442	-566.279	1025.286	1598.275	-557.978	1020.844	1776.836	-557.013	1018.785	1703.966	-604.665	1055.800	1700.524	-519.940	1072.183	1750.409	-494.033	1051.653	1744.993	-472.542	1011.565
1132	11.31000	1364.070	-539.854	1311.026	1352.434	-566.346	1025.243	1598.233	-558.049	1020.816	1776.764	-556.763	1019.145	1703.904	-604.739	1055.860	1697.957	-520.191	1071.576	1749.866	-494.633	1052.370	1744.892	-472.643	1011.812
1133	11.32000	1364.118	-539.829	1311.008	1352.417	-566.316	1025.210	1598.255	-558.154	1020.849	1776.673	-556.351	1019.556	1703.847	-604.782	1055.950	1695.860	-520.683	1071.056	1749.493	-494.940	1052.750	1744.923	-472.782	1011.736
1134	11.33000	1364.108	-539.859	1311.015	1352.407	-566.366	1025.214	1598.267	-558.169	1020.890	1776.600	-555.912	1019.849	1703.856	-604.777	1056.032	1694.107	-520.905	1070.348	1749.149	-495.233	1053.170	1745.003	-472.866	1011.468
1135	11.34000	1364.119	-539.794	1311.044	1352.389	-566.429	1025.198	1598.250	-558.175	1020.948	1776.466	-555.580	1020.005	1703.836	-604.691	1056.174	1692.690	-521.045	1069.819	1748.736	-495.461	1053.785	1745.012	-472.899	1010.998
1136	11.35000	1364.163	-539.753	1311.031	1352.397	-566.346	1025.263	1598.284	-558.095	1020.953	1776.428	-555.237	1020.016	1703.810	-604.591	1056.251	1691.519	-521.009	1069.353	1748.224	-495.586	1054.318	1745.097	-473.003	1010.760
1137	11.36000	1364.189	-539.717	1311.017	1352.421	-566.453	1025.269	1598.327	-558.061	1020.966	1776.430	-554.900	1020.108	1703.815	-604.484	1056.356	1690.262	-521.234	1068.848	1747.684	-495.953	1054.716	1745.193	-473.105	1010.549
1138	11.37000	1364.208	-539.713	1311.061	1352.397	-566.448	1025.269	1598.329	-558.028	1020.991	1776.398	-554.367	1020.440	1703.821	-604.478	1056.455	1689.059	-521.252	1068.375	1747.346	-495.939	1055.077	1745.258	-473.237	1010.366
1139	11.38000	1364.203	-539.672	1311.030	1352.433	-566.369	1025.223	1598.285	-558.025	1021.004	1776.331	-554.014	1020.632	1703.784	-604.450	1056.484	1688.239	-521.525	1067.941	1746.941	-495.911	1055.302	1745.275	-473.351	1010.227
1140	11.39000	1364.238	-539.669	1311.027	1352.423	-566.328	1025.290	1598.268	-558.007	1020.971	1776.307	-553.857	1020.747	1703.818	-604.440	1056.503	1687.510	-521.674	1067.672	1746.658	-495.966	1055.762	1745.113	-473.575	1009.914
1141	11.40000	1364.281	-539.656	1311.028	1352.398	-566.404	1025.270	1598.268	-557.997	1020.995	1776.275	-553.618	1020.922	1703.742	-604.430	1056.504	1687.061	-521.863	1067.579	1746.379	-496.098	1056.058	1745.300	-473.765	1009.997
1142	11.41000	1364.296	-539.630	1311.029	1352.373	-566.397	1025.262	1598.289	-558.020	1021.001	1776.251	-553.549	1020.949	1703.700	-604.472	1056.470	1686.512	-521.956	1067.298	1746.164	-496.145	1056.434	1745.245	-473.800	1010.058
1143	11.42000	1364.334	-539.601	1310.990	1352.398	-566.317	1025.274	1598.257	-558.029	1020.983	1776.228	-553.403	1020.935	1703.679	-604.527	1056.456	1685.999	-522.090	1066.976	1745.949	-496.226	1056.581	1745.300	-473.727	1010.249
1144	11.43000	1364.338	-539.623	1311.003	1352.347	-566.367	1025.269	1598.244	-558.058	1020.975	1776.206	-553.329	1020.905	1703.696	-604.586	1056.441	1685.580	-522.094	1066.772	1745.813	-496.269	1056.645	1745.224	-473.825	1010.092
1145	11.44000	1364.353	-539.595	1310.982	1352.349	-566.357	1025.260	1598.272	-558.070	1020.959	1776.167	-553.202	1020.887	1703.690	-604.561	1056.477	1685.093	-522.132	1066.568	1745.738	-496.296	1056.688	1745.259	-473.885	1009.978
1146	11.45000	1364.390	-539.557	1310.981	1352.400	-566.339	1025.236	1598.229	-558.058	1021.017	1776.083	-552.985	1020.958	1703.661	-604.525	1056.493	1684.176	-522.566	1065.997	1745.458	-496.312	1056.821	1745.367	-473.914	1009.958
1147	11.46000	1364.405	-539.539	1311.007	1352.390	-566.396	1025.204	1598.281	-558.025	1021.017	1776.048	-552.878	1021.099	1703.655	-604.525	1056.510	1683.496	-522.988	1065.593	1745.145	-496.382	1057.121	1745.419	-474.050	1009.924
1148	11.47000	1364.453	-539.483	1310.984	1352.380	-566.366	1025.290	1598.186	-558.232	1021.133	1775.885	-552.740	1021.219	1703.612	-604.504	1056.540	1682.926	-523.108	1065.246	1744.686	-496.355	1057.369	1745.452	-474.144	1009.980
1149	11.48000	1364.471	-539.523	1311.043	1352.354	-566.423	1025.288	1598.248	-558.043	1021.001	1775.827	-552.451	1021.544	1703.582	-604.493	1056.529	1682.064	-523.201	1064.653	1744.502	-496.567	1057.834	1745.439	-474.241	1010.098
1150	11.49000	1364.500	-539.463	1311.011	1352.380	-566.376	1025.262	1598.255	-558.058	1021.042	1775.811	-552.242	1021.803	1703.603	-604.558	1056.492	1681.634	-523.221	1064.424	1744.137	-496.667	1058.002	1745.645	-474.526	1010.270
1151	11.50000	1364.499	-539.470	1311.011	1352.347	-566.416	1025.233	1598.237	-558.061	1020.994	1775.742	-552.214	1021.872	1703.579	-604.651	1056.454	1681.395	-523.236	1064.323	1743.988	-496.759	1058.148	1745.764	-474.668	1010.187
1152	11.51000	1364.539	-539.461	1311.047	1352.346	-566.381	1025.240	1598.171	-558.202	1021.076	1775.687	-552.343	1021.788	1703.535	-604.677	1056.441	1681.237	-523.300	1064.275	1743.980	-496.868	1058.281	1745.830	-474.716	1010.072
1153	11.52000	1364.555	-539.434	1310.984	1352.375	-566.292	1025.268	1598.153	-558.225	1021.100	1775.662	-552.380	1021.817	1703.516	-604.735	1056.410	1681.377	-523.300	1064.317	1743.979	-496.926	1058.194	1745.909	-474.771	1010.063
1154	11.53000	1364.587	-539.432	1311.012	1352.381	-566.327	1025.298	1598.148	-558.194	1021.147	1775.658	-552.516	1021.614	1703.496	-604.763	1056.432	1681.828	-523.314	1064.413	1744.110	-496.967	1057.991	1745.869	-474.666	1009.937
1155	11.54000	1364.570	-539.394	1310.990	1352.400	-566.290	1025.308	1598.151	-558.164	1021.174	1775.780	-553.030	1021.369	1703.455	-604.738	1056.461	1682.945	-523.342	1065.147	1744.397	-496.980	1057.719	1745.923	-474.528	1009.673
1156	11.55000	1364.633	-539.393	1311.082	1352.446	-566.266	1025.308	1598.167	-558.130	1021.181	1775.973	-553.132	1020.983	1703.374	-604.682	1056.523	1684.333	-522.803	1066.079	1745.048	-497.036	1057.398	1746.072	-474.463	1009.166
1157	11.56000	1364.684	-539.182	1310.926	1352.444	-566.235	1025.342	1598.187	-558.054	1021.202	1776.068	-553.647	1020.415	1703.308	-604.737	1056.505	1686.953	-522.308	1067.793	1745.902	-496.985	1056.804	1746.078	-474.311	1008.285
1158	11.57000	1364.702	-539.302	1311.040	1352.470	-566.261	1025.340	1598.154	-558.064	1021.143	1776.233	-554.453	1019.578	1703.250	-604.880	1056.415	1690.550	-521.914	1070.040	1746.683	-496.788	1055.851	1746.202	-474.219	1007.672
1159	11.58000	1364.756	-539.242	1311.062	1352.489	-566.203	1025.320	1598.136	-558.047	1021.113	1776.467	-555.142	1018.809	1703.255	-604.978	1056.286	1695.967	-521.246	1072.787	1747.832	-496.460	1054.882	1746.292	-474.096	1007.079
1160	11.59000	1364.788	-539.078	1310.975	1352.449	-566.199	1025.337	1598.122	-558.111	1020.992	1776.602	-556.425	1017.785	1703.122	-605.293	1056.077	1703.295	-520.532	1075.558	1749.276	-496.271	1054.053	1746.346	-474.182	1006.461
1161	11.60000	1364.804	-539.055	1310.971	1352.445	-566.213	1025.335	1598.140	-558.220	1020.852	1776.953	-557.516	1016.529	1703.077	-605.584	1055.795	1712.442	-519.773	1077.419	1750.585	-496.450	1052.726	1746.566	-474.219	1006.081
1162	11.61000	1364.867	-539.073	1310.959	1352.445	-566.240	1025.322	1598.109	-558.442	1020.583	1777.269	-558.682	1015.533	1703.007	-605.818	1055.543	1723.148	-519.408	1077.894	1751.983	-496.590	1051.328	1746.786	-474.322	1005.643
